player_name,team_abbreviation,age,player_height,pts,reb,season
D.J. Augustin,DEN,28,182.88,7.5,1.5,2015-16
D'Angelo Russell,LAL,20,195.58,13.2,3.4,2015-16
David Lee,DAL,33,205.74,7.8,5.5,2015-16
Jorge Gutierrez,CHA,27,190.5,1.8,0.6,2015-16
CJ McCollum,POR,24,193.04,20.8,3.2,2015-16
Bryce Dejean-Jones,NOP,23,198.12,5.6,3.4,2015-16
Anthony Bennett,TOR,23,203.2,1.5,1.2,2015-16
Aaron Brooks,CHI,31,182.88,7.1,1.5,2015-16
Aaron Gordon,ORL,20,205.74,9.2,6.5,2015-16
Aaron Harrison,CHA,21,198.12,0.9,0.7,2015-16
Adreian Payne,MIN,25,208.28,2.5,2.1,2015-16
Al Horford,ATL,30,208.28,15.2,7.3,2015-16
Al Jefferson,CHA,31,208.28,12,6.4,2015-16
Al-Farouq Aminu,POR,25,205.74,10.2,6.1,2015-16
Alan Anderson,WAS,33,198.12,5,2.1,2015-16
Alan Williams,PHX,23,203.2,2.9,3.8,2015-16
Alec Burks,UTA,24,198.12,13.3,3.5,2015-16
Alex Len,PHX,23,215.9,9,7.6,2015-16
Anthony Brown,LAL,23,200.66,4,2.4,2015-16
Alex Stepheson,MEM,28,208.28,2.8,3.5,2015-16
Allen Crabbe,POR,24,198.12,10.3,2.7,2015-16
Alonzo Gee,NOP,29,198.12,4.5,3.4,2015-16
Amar'e Stoudemire,MIA,33,208.28,5.8,4.3,2015-16
Amir Johnson,BOS,29,205.74,7.3,6.4,2015-16
Anderson Varejao,GSW,33,210.82,2.6,2.7,2015-16
Andre Drummond,DET,22,210.82,16.2,14.8,2015-16
Andre Iguodala,GSW,32,198.12,7,4,2015-16
Andre Miller,SAS,40,190.5,3.7,1.3,2015-16
Andre Roberson,OKC,24,200.66,4.8,3.6,2015-16
Andrea Bargnani,BKN,30,213.36,6.6,2.1,2015-16
Andrew Bogut,GSW,31,213.36,5.4,7,2015-16
Andrew Goudelock,HOU,27,190.5,2.8,0.3,2015-16
Alexis Ajinca,NOP,28,218.44,6,4.6,2015-16
C.J. Watson,ORL,32,187.96,4.3,2,2015-16
Anthony Davis,NOP,23,208.28,24.3,10.3,2015-16
Anthony Tolliver,DET,31,203.2,5.3,3.2,2015-16
Bryce Cotton,MEM,23,185.42,1,0,2015-16
Bruno Caboclo,TOR,20,205.74,0.5,0.3,2015-16
Brook Lopez,BKN,28,213.36,20.6,7.8,2015-16
Briante Weber,MIA,23,187.96,4.4,3.6,2015-16
Brian Roberts,POR,30,185.42,4,0.8,2015-16
Brandon Rush,GSW,30,198.12,4.2,2.5,2015-16
Brandon Knight,PHX,24,190.5,19.6,3.9,2015-16
Brandon Jennings,ORL,26,185.42,6.9,2,2015-16
Brandon Bass,LAL,31,203.2,7.2,4.3,2015-16
Branden Dawson,LAC,23,198.12,0.8,0.7,2015-16
Brandan Wright,MEM,28,208.28,6.9,3.6,2015-16
Bradley Beal,WAS,23,195.58,17.4,3.4,2015-16
Anthony Morrow,OKC,30,195.58,5.6,0.9,2015-16
Boris Diaw,SAS,34,203.2,6.4,3.1,2015-16
Bobby Portis,CHI,21,210.82,7,5.4,2015-16
Boban Marjanovic,SAS,27,220.98,5.5,3.6,2015-16
Blake Griffin,LAC,27,208.28,21.4,8.4,2015-16
Bismack Biyombo,TOR,23,205.74,5.5,8,2015-16
Beno Udrih,MEM,33,190.5,4.7,1.6,2015-16
Ben McLemore,SAC,23,195.58,7.8,2.2,2015-16
Axel Toupane,DEN,23,200.66,3.6,1.5,2015-16
Avery Bradley,BOS,25,187.96,15.2,2.9,2015-16
Austin Rivers,LAC,23,193.04,8.9,1.9,2015-16
Arron Afflalo,NYK,30,195.58,12.8,3.7,2015-16
Aron Baynes,DET,29,208.28,6.3,4.7,2015-16
Archie Goodwin,PHX,21,195.58,8.9,2.5,2015-16
Bojan Bogdanovic,BKN,27,203.2,11.2,3.2,2015-16
Devyn Marble,ORL,23,198.12,2.1,1.4,2015-16
Devin Harris,DAL,33,190.5,7.6,2.2,2015-16
Dion Waiters,OKC,24,193.04,9.8,2.6,2015-16
Jeff Withey,UTA,26,213.36,4.3,3.4,2015-16
Jeff Teague,ATL,28,187.96,15.7,2.7,2015-16
Jeff Green,LAC,29,205.74,11.7,4.2,2015-16
Jeff Ayres,LAC,29,205.74,1.8,1.3,2015-16
Jason Thompson,TOR,29,210.82,3.1,2.9,2015-16
Jason Terry,HOU,38,187.96,5.9,1.1,2015-16
Jason Smith,ORL,30,213.36,7.2,2.9,2015-16
Jarnell Stokes,MEM,22,205.74,1,0.6,2015-16
Jarell Martin,MEM,22,208.28,5.7,3.2,2015-16
Jarell Eddie,WAS,24,200.66,2.4,0.9,2015-16
Jared Sullinger,BOS,24,205.74,10.3,8.3,2015-16
Jared Dudley,WAS,30,200.66,7.9,3.5,2015-16
Jared Cunningham,CLE,25,193.04,2.7,0.9,2015-16
James Young,BOS,20,198.12,1,0.9,2015-16
James Michael McAdoo,GSW,23,205.74,2.9,1.4,2015-16
James Jones,CLE,35,203.2,3.7,1,2015-16
James Johnson,TOR,29,205.74,5,2.2,2015-16
James Harden,HOU,26,195.58,29,6.1,2015-16
James Ennis III,NOP,25,200.66,7.2,1.9,2015-16
James Anderson,SAC,27,198.12,3.5,1.7,2015-16
Jameer Nelson,DEN,34,182.88,7.7,2.9,2015-16
Jamal Crawford,LAC,36,195.58,14.2,1.8,2015-16
Jahlil Okafor,PHI,20,210.82,17.5,7,2015-16
Jae Crowder,BOS,25,198.12,14.2,5.1,2015-16
Jabari Parker,MIL,21,203.2,14.1,5.2,2015-16
Jerami Grant,PHI,22,203.2,9.7,4.7,2015-16
Jeremy Evans,DAL,28,205.74,2.4,1.8,2015-16
Jeremy Lamb,CHA,24,195.58,8.8,3.8,2015-16
Jeremy Lin,CHA,27,190.5,11.7,3.2,2015-16
Jordan McRae,CLE,25,195.58,4.5,0.9,2015-16
Jordan Hill,IND,28,208.28,8.8,6.2,2015-16
Jordan Hamilton,NOP,25,200.66,11.4,5.6,2015-16
Jordan Farmar,MEM,29,187.96,9.2,2.1,2015-16
Jordan Clarkson,LAL,24,195.58,15.5,4,2015-16
Jordan Adams,MEM,21,195.58,3.5,1,2015-16
Jonathon Simmons,SAS,26,198.12,6,1.7,2015-16
Jonas Valanciunas,TOR,24,213.36,12.8,9.1,2015-16
Jonas Jerebko,BOS,29,208.28,4.4,3.7,2015-16
Jon Leuer,PHX,27,208.28,8.5,5.6,2015-16
Johnny O'Bryant III,MIL,23,205.74,3,2.7,2015-16
John Wall,WAS,25,193.04,19.9,4.9,2015-16
Dewayne Dedmon,ORL,26,213.36,4.4,3.9,2015-16
John Jenkins,PHX,25,193.04,4.1,1.3,2015-16
Joffrey Lauvergne,DEN,24,210.82,7.9,4.9,2015-16
Joel Anthony,DET,33,205.74,0.9,1.1,2015-16
Joe Young,IND,24,187.96,3.8,1.2,2015-16
Joe Johnson,MIA,35,200.66,12.2,3.6,2015-16
Joe Ingles,UTA,28,203.2,4.2,1.9,2015-16
Joe Harris,CLE,24,198.12,0.6,0.6,2015-16
Jodie Meeks,DET,28,193.04,7.3,1.7,2015-16
Joakim Noah,CHI,31,210.82,4.3,8.8,2015-16
Jimmy Butler,CHI,26,200.66,20.9,5.3,2015-16
Jimmer Fredette,SAS,27,187.96,1.5,0,2015-16
Jerryd Bayless,MIL,27,190.5,10.4,2.7,2015-16
Jerian Grant,NYK,23,193.04,5.6,1.9,2015-16
John Henson,MIL,25,210.82,7,3.9,2015-16
JaMychal Green,MEM,26,205.74,7.4,4.8,2015-16
JaVale McGee,DAL,28,213.36,5.1,3.9,2015-16
JR Smith,CLE,30,198.12,12.4,2.8,2015-16
JaKarr Sampson,DEN,23,205.74,5.1,2.6,2015-16
Evan Fournier,ORL,23,200.66,15.4,2.8,2015-16
Ersan Ilyasova,ORL,29,208.28,10.4,5.4,2015-16
Erick Green,DEN,25,193.04,1.4,0.7,2015-16
Eric Moreland,SAC,24,208.28,1,1.4,2015-16
Eric Gordon,NOP,27,193.04,15.2,2.2,2015-16
Eric Bledsoe,PHX,26,185.42,20.4,4,2015-16
Enes Kanter,OKC,24,210.82,12.7,8.1,2015-16
Emmanuel Mudiay,DEN,20,195.58,12.8,3.4,2015-16
Elton Brand,PHI,37,205.74,4.1,3.7,2015-16
Elliot Williams,CHA,27,195.58,1.6,0.8,2015-16
Elijah Millsap,UTA,28,198.12,1.8,1.8,2015-16
Festus Ezeli,GSW,26,210.82,7,5.6,2015-16
Elfrid Payton,ORL,22,193.04,10.7,3.6,2015-16
Ed Davis,POR,27,208.28,6.5,7.4,2015-16
E'Twaun Moore,CHI,27,193.04,7.5,2.3,2015-16
Dwyane Wade,MIA,34,193.04,19,4.1,2015-16
Dwight Powell,DAL,24,210.82,5.8,4,2015-16
Dwight Howard,HOU,30,210.82,13.7,11.8,2015-16
Duje Dukan,SAC,24,205.74,6,4,2015-16
Drew Gooden,WAS,34,208.28,2.7,2.8,2015-16
Draymond Green,GSW,26,200.66,14,9.5,2015-16
Doug McDermott,CHI,24,203.2,9.4,2.4,2015-16
Donatas Motiejunas,HOU,25,213.36,6.2,2.9,2015-16
Donald Sloan,BKN,28,190.5,7,2.8,2015-16
Dirk Nowitzki,DAL,38,213.36,18.3,6.5,2015-16
Edy Tavares,ATL,24,220.98,2.3,1.9,2015-16
Frank Kaminsky,CHA,23,213.36,7.5,4.1,2015-16
Evan Turner,BOS,27,200.66,10.5,4.9,2015-16
Gary Harris,DEN,21,193.04,12.3,2.9,2015-16
JJ Redick,LAC,32,193.04,16.3,1.9,2015-16
JJ O'Brien,UTA,24,200.66,0,0.5,2015-16
JJ Hickson,WAS,27,205.74,5.9,3.8,2015-16
J.J. Barea,DAL,32,182.88,10.9,2.1,2015-16
Ish Smith,PHI,27,182.88,12.6,4,2015-16
Isaiah Thomas,BOS,27,175.26,22.2,3,2015-16
Isaiah Canaan,PHI,25,182.88,11,2.3,2015-16
Iman Shumpert,CLE,26,195.58,5.8,3.8,2015-16
Ian Mahinmi,IND,29,210.82,9.3,7.1,2015-16
Ian Clark,GSW,25,190.5,3.6,1,2015-16
Garrett Temple,WAS,30,198.12,7.3,2.7,2015-16
Henry Sims,BKN,26,208.28,6.5,5.1,2015-16
Hassan Whiteside,MIA,27,213.36,14.2,11.8,2015-16
Hollis Thompson,PHI,25,203.2,9.8,3.5,2015-16
Greivis Vasquez,MIL,29,198.12,5.7,2,2015-16
Gary Neal,WAS,31,193.04,9.8,2.1,2015-16
George Hill,IND,30,190.5,12.1,4,2015-16
Gerald Green,MIA,30,200.66,8.9,2.4,2015-16
Harrison Barnes,GSW,24,203.2,11.7,4.9,2015-16
Giannis Antetokounmpo,MIL,21,210.82,16.9,7.7,2015-16
Gerald Henderson,POR,28,195.58,8.7,2.9,2015-16
Goran Dragic,MIA,30,190.5,14.1,3.8,2015-16
Gordon Hayward,UTA,26,203.2,19.7,5,2015-16
Gorgui Dieng,MIN,26,210.82,10.1,7.1,2015-16
Greg Monroe,MIL,26,210.82,15.3,8.8,2015-16
Greg Smith,MIN,25,208.28,2.4,2.3,2015-16
Glenn Robinson III,IND,22,200.66,3.8,1.5,2015-16
Yogi Ferrell,DAL,24,182.88,10,2.4,2016-17
Zaza Pachulia,GSW,33,210.82,6.1,5.9,2016-17
Zach Randolph,MEM,35,205.74,14.1,8.2,2016-17
Zach LaVine,MIN,22,195.58,18.9,3.4,2016-17
Tyson Chandler,PHX,34,215.9,8.4,11.5,2016-17
Tyreke Evans,SAC,27,198.12,10.3,3.4,2016-17
Willie Reed,MIA,27,210.82,5.3,4.7,2016-17
Markieff Morris,WAS,27,208.28,14,6.5,2016-17
Mario Hezonja,ORL,22,203.2,4.9,2.2,2016-17
Marcus Thornton,WAS,30,193.04,6.6,2.3,2016-17
Marcus Smart,BOS,23,193.04,10.6,3.9,2016-17
Marcus Morris,DET,27,205.74,14,4.6,2016-17
Marcus Georges-Hunt,ORL,23,198.12,2.8,1.8,2016-17
Marco Belinelli,CHA,31,195.58,10.5,2.4,2016-17
Marcin Gortat,WAS,33,210.82,10.8,10.4,2016-17
Marcelo Huertas,LAL,34,190.5,2.7,1,2016-17
Marc Gasol,MEM,32,215.9,19.5,6.3,2016-17
Manu Ginobili,SAS,39,198.12,7.5,2.3,2016-17
Manny Harris,DAL,27,195.58,2,2.3,2016-17
Marquese Chriss,PHX,19,208.28,9.2,4.2,2016-17
Malik Beasley,DEN,20,195.58,3.8,0.8,2016-17
Malcolm Brogdon,MIL,24,195.58,10.2,2.8,2016-17
Malachi Richardson,SAC,21,198.12,3.6,1,2016-17
Luol Deng,LAL,32,205.74,7.6,5.3,2016-17
Luke Babbitt,MIA,28,205.74,4.8,2.1,2016-17
Luis Scola,BKN,37,205.74,5.1,3.9,2016-17
Lucas Nogueira,TOR,24,213.36,4.4,4.3,2016-17
Luc Mbah a Moute,LAC,30,203.2,6.1,2.1,2016-17
Lou Williams,HOU,30,185.42,17.5,2.5,2016-17
Leandro Barbosa,PHX,34,190.5,6.3,1.6,2016-17
LeBron James,CLE,32,203.2,26.4,8.6,2016-17
Lavoy Allen,IND,28,205.74,2.9,3.6,2016-17
Larry Sanders,CLE,28,210.82,0.8,0.8,2016-17
Malcolm Delaney,ATL,28,190.5,5.4,1.7,2016-17
Larry Nance Jr.,LAL,24,205.74,7.1,5.9,2016-17
Marreese Speights,LAC,29,208.28,8.7,4.5,2016-17
Marvin Williams,CHA,31,205.74,11.2,6.6,2016-17
Nerlens Noel,DAL,23,210.82,8.7,5.8,2016-17
Nene,HOU,34,210.82,9.1,4.2,2016-17
Nemanja Bjelica,MIN,29,208.28,6.2,3.8,2016-17
Myles Turner,IND,21,210.82,14.5,7.3,2016-17
Montrezl Harrell,HOU,23,203.2,9.1,3.8,2016-17
Monta Ellis,IND,31,190.5,8.5,2.8,2016-17
Mirza Teletovic,MIL,31,205.74,6.4,2.3,2016-17
Mindaugas Kuzminskas,NYK,27,205.74,6.3,1.9,2016-17
Miles Plumlee,CHA,28,210.82,2.5,2.1,2016-17
Mike Tobey,CHA,22,213.36,1,1.5,2016-17
Mike Scott,ATL,28,203.2,2.5,2.1,2016-17
Mike Muscala,ATL,25,210.82,6.2,3.4,2016-17
Marshall Plumlee,NYK,24,213.36,1.9,2.4,2016-17
Mike Miller,DEN,37,203.2,1.4,1.9,2016-17
Mike Conley,MEM,29,185.42,20.5,3.5,2016-17
Michael Kidd-Gilchrist,CHA,23,200.66,9.2,7,2016-17
Michael Gbinije,DET,25,200.66,0.4,0.3,2016-17
Michael Carter-Williams,CHI,25,198.12,6.6,3.4,2016-17
Michael Beasley,MIL,28,208.28,9.4,3.4,2016-17
Meyers Leonard,POR,25,215.9,5.4,3.2,2016-17
Metta World Peace,LAL,37,200.66,2.3,0.8,2016-17
Maurice Ndour,NYK,25,205.74,3.1,2,2016-17
Maurice Harkless,POR,24,205.74,10,4.4,2016-17
Matthew Dellavedova,MIL,26,193.04,7.6,1.9,2016-17
Matt Barnes,GSW,37,200.66,7.1,5.2,2016-17
Mason Plumlee,DEN,27,210.82,10.4,7.5,2016-17
Mike Dunleavy,ATL,36,205.74,5.2,2.2,2016-17
Nick Collison,OKC,36,208.28,1.7,1.6,2016-17
Langston Galloway,SAC,25,187.96,7.9,2.1,2016-17
Lance Stephenson,IND,26,195.58,6.8,2.9,2016-17
Justise Winslow,MIA,21,200.66,10.9,5.2,2016-17
Justin Holiday,NYK,28,198.12,7.7,2.7,2016-17
Justin Harper,PHI,27,208.28,4,1.7,2016-17
Justin Hamilton,BKN,27,213.36,6.9,4.1,2016-17
Justin Anderson,PHI,23,198.12,7.1,3.3,2016-17
Julius Randle,LAL,22,205.74,13.2,8.6,2016-17
Juancho Hernangomez,DEN,21,205.74,4.9,3,2016-17
Jrue Holiday,NOP,27,193.04,15.4,3.9,2016-17
Josh Richardson,MIA,23,198.12,10.2,3.2,2016-17
Josh McRoberts,MIA,30,208.28,4.9,3.4,2016-17
Josh Huestis,OKC,25,200.66,7,4.5,2016-17
Jose Calderon,ATL,35,190.5,3.4,1.8,2016-17
Jusuf Nurkic,POR,22,213.36,10.2,7.2,2016-17
Jordan Mickey,BOS,22,203.2,1.5,1.4,2016-17
Jordan Hill,MIN,29,208.28,1.7,2,2016-17
Jordan Farmar,SAC,30,187.96,6,1.5,2016-17
Jordan Crawford,NOP,28,195.58,14.1,1.8,2016-17
Jordan Clarkson,LAL,25,195.58,14.7,3,2016-17
Jonathon Simmons,SAS,27,198.12,6.2,2.1,2016-17
Jonathan Gibson,DAL,29,187.96,6.2,1.3,2016-17
Jonas Valanciunas,TOR,25,213.36,12,9.5,2016-17
Jonas Jerebko,BOS,30,208.28,3.8,3.5,2016-17
Jon Leuer,DET,28,208.28,10.2,5.4,2016-17
Johnny O'Bryant III,CHA,24,205.74,3.5,1.7,2016-17
John Wall,WAS,26,193.04,23.1,4.2,2016-17
John Lucas III,MIN,34,180.34,0.4,0,2016-17
Jordan McRae,CLE,26,195.58,4.4,1.1,2016-17
Lance Thomas,NYK,29,203.2,6,3.1,2016-17
KJ McDaniels,BKN,24,198.12,4.2,1.7,2016-17
Kawhi Leonard,SAS,26,200.66,25.5,5.8,2016-17
Lamar Patterson,ATL,25,195.58,1.8,1.4,2016-17
LaMarcus Aldridge,SAS,31,210.82,17.3,7.3,2016-17
Kyrie Irving,CLE,25,190.5,25.2,3.2,2016-17
Kyle Wiltjer,HOU,24,208.28,0.9,0.7,2016-17
Kyle Singler,OKC,29,203.2,2.8,1.5,2016-17
Kyle O'Quinn,NYK,27,208.28,6.3,5.6,2016-17
Kyle Lowry,TOR,31,182.88,22.4,4.8,2016-17
Kyle Korver,CLE,36,200.66,10.1,2.8,2016-17
Kyle Anderson,SAS,23,205.74,3.4,2.9,2016-17
Kristaps Porzingis,NYK,21,220.98,18.1,7.2,2016-17
Kris Humphries,ATL,32,205.74,4.6,3.7,2016-17
Kris Dunn,MIN,23,193.04,3.8,2.1,2016-17
Karl-Anthony Towns,MIN,21,213.36,25.1,12.3,2016-17
Kosta Koufos,SAC,28,213.36,6.6,5.7,2016-17
Khris Middleton,MIL,25,203.2,14.7,4.2,2016-17
Kevon Looney,GSW,21,205.74,2.5,2.3,2016-17
Kevin Seraphin,IND,27,208.28,4.7,2.9,2016-17
Kevin Love,CLE,28,208.28,19,11.1,2016-17
Kevin Durant,GSW,28,205.74,25.1,8.3,2016-17
Kentavious Caldwell-Pope,DET,24,195.58,13.8,3.3,2016-17
Kent Bazemore,ATL,27,195.58,11,3.2,2016-17
Kenneth Faried,DEN,27,203.2,9.6,7.6,2016-17
Kemba Walker,CHA,27,185.42,23.2,3.9,2016-17
Kelly Oubre Jr.,WAS,21,200.66,6.3,3.3,2016-17
Kelly Olynyk,BOS,26,213.36,9,4.8,2016-17
Kay Felder,CLE,22,175.26,4,1,2016-17
Klay Thompson,GSW,27,200.66,22.3,3.7,2016-17
John Jenkins,PHX,26,193.04,1.8,0.3,2016-17
Nick Young,LAL,32,200.66,13.2,2.3,2016-17
Nicolas Brussino,DAL,24,203.2,2.8,1.8,2016-17
Terrence Ross,ORL,26,200.66,11,2.6,2016-17
Terrence Jones,MIL,25,205.74,10.8,5.7,2016-17
Taurean Prince,ATL,23,203.2,5.7,2.7,2016-17
Tarik Black,LAL,25,205.74,5.7,5.1,2016-17
Taj Gibson,OKC,32,205.74,10.8,6.2,2016-17
TJ Warren,PHX,23,203.2,14.4,5.1,2016-17
T.J. McConnell,PHI,25,187.96,6.9,3.1,2016-17
Steven Adams,OKC,23,213.36,11.3,7.7,2016-17
Steve Novak,MIL,34,208.28,0.6,0.4,2016-17
Stephen Zimmerman,ORL,20,213.36,1.2,1.8,2016-17
Stephen Curry,GSW,29,190.5,25.3,4.5,2016-17
Stanley Johnson,DET,21,200.66,4.4,2.5,2016-17
Terry Rozier,BOS,23,187.96,5.5,3.1,2016-17
Spencer Hawes,MIL,29,215.9,6.2,3.5,2016-17
Solomon Hill,NOP,26,200.66,7,3.8,2016-17
Skal Labissiere,SAC,21,210.82,8.8,4.9,2016-17
Shelvin Mack,UTA,27,190.5,7.8,2.3,2016-17
Sheldon Mac,WAS,24,198.12,3,1.1,2016-17
Shawn Long,PHI,24,205.74,8.2,4.7,2016-17
Shaun Livingston,GSW,31,200.66,5.1,2,2016-17
Shabazz Napier,POR,25,185.42,4.1,1.2,2016-17
Shabazz Muhammad,MIN,24,198.12,9.9,2.8,2016-17
Seth Curry,DAL,26,187.96,12.8,2.6,2016-17
Sergio Rodriguez,PHI,31,190.5,7.8,2.3,2016-17
Serge Ibaka,TOR,27,208.28,14.8,6.8,2016-17
Semaj Christon,OKC,24,190.5,2.9,1.4,2016-17
Spencer Dinwiddie,BKN,24,198.12,7.3,2.8,2016-17
Sean Kilpatrick,BKN,27,193.04,13.1,4,2016-17
Thabo Sefolosha,ATL,33,200.66,7.2,4.4,2016-17
Thomas Robinson,LAL,26,208.28,5,4.6,2016-17
Tyler Zeller,BOS,27,213.36,3.5,2.4,2016-17
Tyler Ulis,PHX,21,177.8,7.3,1.6,2016-17
Tyler Johnson,MIA,25,193.04,13.7,4,2016-17
Tyler Ennis,LAL,22,190.5,4.3,0.8,2016-17
Ty Lawson,SAC,29,180.34,9.9,2.6,2016-17
Troy Williams,HOU,22,200.66,6.2,2.3,2016-17
Troy Daniels,MEM,25,193.04,8.2,1.5,2016-17
Tristan Thompson,CLE,26,205.74,8.1,9.2,2016-17
Trey Lyles,UTA,21,208.28,6.2,3.3,2016-17
Trey Burke,WAS,24,185.42,5,0.8,2016-17
Trevor Booker,BKN,29,203.2,10,8,2016-17
Trevor Ariza,HOU,32,203.2,11.7,5.7,2016-17
Thaddeus Young,IND,29,203.2,11,6.1,2016-17
Treveon Graham,CHA,23,198.12,2.1,0.8,2016-17
Tony Parker,SAS,35,187.96,10.1,1.8,2016-17
Tony Allen,MEM,35,193.04,9.1,5.5,2016-17
Toney Douglas,MEM,31,187.96,4.9,2.5,2016-17
Tomas Satoransky,WAS,25,200.66,2.7,1.5,2016-17
Tobias Harris,DET,24,205.74,16.1,5.1,2016-17
Timothe Luwawu-Cabarrot,PHI,22,198.12,6.4,2.2,2016-17
Timofey Mozgov,LAL,30,215.9,7.4,4.9,2016-17
Tim Quarterman,POR,22,198.12,1.9,0.9,2016-17
Tim Hardaway Jr.,ATL,25,198.12,14.5,2.8,2016-17
Tim Frazier,NOP,26,185.42,7.1,2.7,2016-17
Tiago Splitter,PHI,32,210.82,4.9,2.8,2016-17
Thon Maker,MIL,20,215.9,4,2,2016-17
Tony Snell,MIL,25,200.66,8.5,3.1,2016-17
Nicolas Batum,CHA,28,203.2,15.1,6.2,2016-17
Sasha Vujacic,NYK,33,200.66,3,1.4,2016-17
Salah Mejri,DAL,31,218.44,2.9,4.2,2016-17
Pierre Jackson,DAL,25,177.8,4.4,1.1,2016-17
Paul Zipser,CHI,23,203.2,5.5,2.8,2016-17
Paul Pierce,LAC,39,200.66,3.2,1.9,2016-17
Paul Millsap,ATL,32,203.2,18.1,7.7,2016-17
Paul George,IND,27,205.74,23.7,6.6,2016-17
Pau Gasol,SAS,36,213.36,12.4,7.8,2016-17
Patty Mills,SAS,28,182.88,9.5,1.8,2016-17
Patrick Patterson,TOR,28,205.74,6.8,4.5,2016-17
Patrick McCaw,GSW,21,200.66,4,1.4,2016-17
Patrick Beverley,HOU,28,185.42,9.5,5.9,2016-17
Patricio Garino,ORL,24,198.12,0,1.4,2016-17
Pat Connaughton,POR,24,195.58,2.5,1.3,2016-17
Quincy Acy,BKN,26,200.66,5.8,3,2016-17
Pascal Siakam,TOR,23,205.74,4.2,3.4,2016-17
Otto Porter Jr.,WAS,24,203.2,13.4,6.4,2016-17
Omri Casspi,MIN,29,205.74,5.2,3.1,2016-17
Omer Asik,NOP,30,213.36,2.7,5.3,2016-17
Okaro White,MIA,24,203.2,2.8,2.3,2016-17
Norris Cole,OKC,28,187.96,3.3,0.8,2016-17
Norman Powell,TOR,24,193.04,8.4,2.2,2016-17
Noah Vonleh,POR,21,205.74,4.4,5.2,2016-17
Nikola Vucevic,ORL,26,213.36,14.6,10.4,2016-17
Nikola Mirotic,CHI,26,208.28,10.6,5.5,2016-17
Nikola Jokic,DEN,22,208.28,16.7,9.8,2016-17
Nik Stauskas,PHI,23,198.12,9.5,2.8,2016-17
Nicolas Laprovittola,SAS,27,193.04,3.3,0.6,2016-17
PJ Tucker,TOR,32,198.12,6.7,5.8,2016-17
Sam Dekker,HOU,23,205.74,6.5,3.7,2016-17
Quinn Cook,NOP,24,187.96,5.6,0.5,2016-17
Rajon Rondo,CHI,31,185.42,7.8,5.1,2016-17
Ryan Kelly,ATL,26,210.82,1.6,1.1,2016-17
Ryan Anderson,HOU,29,208.28,13.6,4.6,2016-17
Russell Westbrook,OKC,28,190.5,31.6,10.7,2016-17
Rudy Gobert,UTA,25,215.9,14,12.8,2016-17
Rudy Gay,SAC,30,203.2,18.7,6.3,2016-17
Roy Hibbert,DEN,30,218.44,4.6,3.2,2016-17
Ronnie Price,PHX,34,187.96,1,0.8,2016-17
Rondae Hollis-Jefferson,BKN,22,200.66,8.7,5.8,2016-17
Ron Baker,NYK,24,193.04,4.1,1.9,2016-17
Rodney Stuckey,IND,31,195.58,7.2,2.2,2016-17
Rodney McGruder,MIA,25,193.04,6.4,3.3,2016-17
Rodney Hood,UTA,24,203.2,12.7,3.4,2016-17
RJ Hunter,CHI,23,195.58,0,0.3,2016-17
Robin Lopez,CHI,29,213.36,10.4,6.4,2016-17
Ricky Rubio,MIN,26,193.04,11.1,4.1,2016-17
Richaun Holmes,PHI,23,208.28,9.8,5.5,2016-17
Richard Jefferson,CLE,37,200.66,5.7,2.6,2016-17
Reggie Williams,NOP,30,198.12,4.5,1,2016-17
Reggie Jackson,DET,27,190.5,14.5,2.2,2016-17
Reggie Bullock,DET,26,200.66,4.5,2.1,2016-17
Raymond Felton,LAC,33,185.42,6.7,2.7,2016-17
Raul Neto,UTA,25,185.42,2.5,0.8,2016-17
Rashad Vaughn,MIL,20,198.12,3.5,1.2,2016-17
Randy Foye,BKN,33,193.04,5.2,2.2,2016-17
Ramon Sessions,CHA,31,190.5,6.2,1.5,2016-17
Rakeem Christmas,IND,25,205.74,2,1.9,2016-17
Robert Covington,PHI,26,205.74,12.9,6.5,2016-17
John Henson,MIL,26,210.82,6.8,5.1,2016-17
Joffrey Lauvergne,CHI,25,210.82,5.4,3.6,2016-17
Joel Embiid,PHI,23,213.36,20.2,7.8,2016-17
Chris Andersen,CLE,38,208.28,2.3,2.6,2016-17
Chinanu Onuaku,HOU,20,208.28,2.8,2,2016-17
Cheick Diallo,NOP,20,205.74,5.1,4.3,2016-17
Chasson Randle,NYK,24,187.96,5.3,1.2,2016-17
Channing Frye,CLE,34,210.82,9.1,3.9,2016-17
Chandler Parsons,MEM,28,208.28,6.2,2.5,2016-17
Carmelo Anthony,NYK,33,203.2,22.4,5.9,2016-17
Caris LeVert,BKN,22,200.66,8.2,3.3,2016-17
Cameron Payne,CHI,22,190.5,5.2,1.5,2016-17
CJ Wilcox,ORL,26,195.58,1,0.5,2016-17
CJ Miles,IND,30,198.12,10.7,3,2016-17
CJ McCollum,POR,25,190.5,23,3.6,2016-17
Chris McCullough,WAS,22,205.74,2.3,1.2,2016-17
C.J. Watson,ORL,33,187.96,4.5,1.4,2016-17
Bryn Forbes,SAS,23,190.5,2.6,0.6,2016-17
Bruno Caboclo,TOR,21,205.74,1.6,1.1,2016-17
Brook Lopez,BKN,29,213.36,20.5,5.4,2016-17
Brice Johnson,LAC,23,208.28,1.3,1,2016-17
Briante Weber,CHA,24,187.96,3.1,1.3,2016-17
